,drug_variation_id,medlife_product_id,fc_id,distributor_id,distributor_name,bill_number,bill_date,transcription_completed_ts,packing_quantity,mrp,formatted_name,drug_name,purchase_margin_percent,purchase_price,loose_quantity,purchase_mrp_value,lookup_index,loose_quantity_ordered,analysis
92,92210,STAYFPP30A,1,325554,Bhagerathi Enterprises,JJGST2007101,2021-01-12,2021-01-13,20,5.75,Stayfree Secure Cottony Soft XL with wings (pack of 20),Stayfree Secure Cottony Soft,16.0703,5.134,660,3795.0,1_92210_Bhagerathi Enterprises,620.0,Excess
93,65887,ISTAMTN03A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193553,2021-01-15,2021-01-15,15,25.3,Istamet 50/500mg (strip of 15 tablets),Istamet,24.0004,18.07133,150,3795.0,6_65887_MAHAVEER MEDI-SALES PVT. LTD.,150.0,Equal
94,33479,FARONTS03A,1,856885,MEHUL AGENCIES, D31173,2021-01-15,2021-01-15,10,94.2,Faronam 200 mg (strip of 10 tablets),Faronam,23.9997,67.286,40,3768.0,1_33479_MEHUL AGENCIES,0.0,Not ordered
95,33479,FARONTS03A,1,856885,MEHUL AGENCIES, D30744,2021-01-12,2021-01-12,10,94.2,Faronam 200 mg (strip of 10 tablets),Faronam,23.9997,67.286,40,3768.0,1_33479_MEHUL AGENCIES,0.0,Not ordered
96,185841,,6,125101,M Ratan Agencies, S 6665,2021-01-13,2021-01-13,100,12.5,Medi Care Latex Gloves Large (pack of 100),Medi Care Latex Gloves Large,46.24,6.0,300,3750.0,6_185841_M Ratan Agencies,0.0,Not ordered
97,37714,OLMEZTN03A,7,856885,MEHUL AGENCIES, D30726,2021-01-12,2021-01-12,10,17.85,Olmezest 40 mg (strip of 10 tablets),Olmezest,24.0,12.75,210,3748.5,7_37714_MEHUL AGENCIES,210.0,Equal
98,91921,JARDITS01A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194676,2021-01-15,2021-01-15,10,62.2,Jardiance 25 mg (strip of 10 tablets),Jardiance,17.68,46.65,60,3732.0,7_91921_MAHAVEER MEDI-SALES PVT. LTD.,60.0,Equal
99,63343,HUMALIP03A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215324,2021-01-12,2021-01-12,1,745.0,Humalog Mix 50 (cartridge of 1 cartridge),Humalog Mix,19.36,596.0,5,3725.0,1_63343_VARDHAMAN PHARMA Distributors Private Limited,5.0,Equal
100,63334,HUMALIP02A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193544,2021-01-15,2021-01-15,1,745.0,Humalog Mix 25 (cartridge of 1 cartridge),Humalog Mix,17.68,596.0,5,3725.0,1_63334_MAHAVEER MEDI-SALES PVT. LTD.,1.0,Excess
101,63334,HUMALIP02A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215324,2021-01-12,2021-01-12,1,745.0,Humalog Mix 25 (cartridge of 1 cartridge),Humalog Mix,19.36,596.0,5,3725.0,1_63334_VARDHAMAN PHARMA Distributors Private Limited,10.0,Shortage
102,8781,ROSUVTN01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194751,2021-01-15,2021-01-15,15,16.35,Rosuvas 10 mg (strip of 15 tablets),Rosuvas,24.0037,11.678,225,3678.75,1_8781_MAHAVEER MEDI-SALES PVT. LTD.,225.0,Equal
103,94538,NOVOMLB01A,7,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217264,2021-01-15,2021-01-15,1,730.0,Novomix 50 3 ml (1 pen fill),Novomix 50,19.36,584.0,5,3650.0,7_94538_VARDHAMAN PHARMA Distributors Private Limited,0.0,Not ordered
104,104014,NEBICTN03A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194806,2021-01-15,2021-01-15,10,14.6,Nebicard 5 (strip of 10 tablets),Nebicard 5,23.9969,10.429,250,3650.0,1_104014_MAHAVEER MEDI-SALES PVT. LTD.,250.0,Equal
105,94538,NOVOMLB01A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217265,2021-01-15,2021-01-15,1,730.0,Novomix 50 3 ml (1 pen fill),Novomix 50,19.36,584.0,5,3650.0,1_94538_VARDHAMAN PHARMA Distributors Private Limited,0.0,Not ordered
106,88349,MIXTAFN01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181263,2021-01-12,2021-01-13,1,518.0,Human Mixtard 30 Flex Pen 100iu injection,Human Mixtard 30 Flex Pen,17.68,414.4,7,3626.0,1_88349_MAHAVEER MEDI-SALES PVT. LTD.,1.0,Excess
107,2261,NIKORTN02A,1,856885,MEHUL AGENCIES, D31167,2021-01-15,2021-01-15,20,16.6075,Nikoran 5 mg (bottle of 20 tablets),Nikoran,23.9985,10.7895,240,3625.2,1_2261_MEHUL AGENCIES,60.0,Excess
108,96009,ELIQUTS01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194813,2021-01-15,2021-01-15,10,72.5,Eliquis 2.5 mg (strip of 10 tablets),Eliquis,24.001,51.785,50,3625.0,1_96009_MAHAVEER MEDI-SALES PVT. LTD.,50.0,Equal
109,96009,ELIQUTS01A,6,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215409,2021-01-12,2021-01-12,10,72.5,Eliquis 2.5 mg (strip of 10 tablets),Eliquis,23.2011,51.785,50,3625.0,6_96009_VARDHAMAN PHARMA Distributors Private Limited,50.0,Equal
110,65321,LANTUCN01A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181319,2021-01-12,2021-01-12,1,722.54,Lantus 100 iu (1 cartridge),Lantus,17.68,578.032,5,3612.7,7_65321_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
111,65321,LANTUCN01A,6,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217263,2021-01-15,2021-01-15,1,722.54,Lantus 100 iu (1 cartridge),Lantus,19.36,578.032,5,3612.7,6_65321_VARDHAMAN PHARMA Distributors Private Limited,0.0,Not ordered
112,65321,LANTUCN01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181276,2021-01-12,2021-01-13,1,722.54,Lantus 100 iu (1 cartridge),Lantus,17.68,578.032,5,3612.7,1_65321_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
113,75065,TRAJETN01A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215340,2021-01-12,2021-01-12,10,51.5,Trajenta 5 mg (strip of 10 tablets),Trajenta,19.36,38.625,70,3605.0,1_75065_VARDHAMAN PHARMA Distributors Private Limited,70.0,Equal
114,164367,BIOLILT01A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193552,2021-01-15,2021-01-15,1,30.0,Bioline Lipcare 10 gm (tube of 1 lip balm),Bioline Lipcare,32.5433,17.5,120,3600.0,7_164367_MAHAVEER MEDI-SALES PVT. LTD.,3.0,Excess
115,147074,GALVUTS07A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181376,2021-01-12,2021-01-13,15,20.0,Galvus Met 50 / 500 mg (strip of 15 tablets),Galvus Met,23.9985,14.286,180,3600.0,1_147074_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
116,45689,MONTETN13A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194746,2021-01-15,2021-01-15,10,17.95,Montek LC (strip of 10 tablets),Montek LC,24.0025,12.821,200,3590.0,1_45689_MAHAVEER MEDI-SALES PVT. LTD.,200.0,Equal
117,74342,PRADATN02A,6,856885,MEHUL AGENCIES, D31146,2021-01-15,2021-01-15,10,71.8,Pradaxa 150 mg (strip of 10 capsules),Pradaxa,20.1718,53.869,50,3590.0,6_74342_MEHUL AGENCIES,20.0,Excess
118,88096,OLMYHTN02A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194866,2021-01-15,2021-01-15,10,32.37,Olmy H 40 mg (strip of 10 tablets),Olmy H,24.0014,23.121,110,3560.7,1_88096_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
119,77450,SHELCTN02A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215363,2021-01-12,2021-01-12,15,6.5933,Shelcal 500 mg (strip of 15 tablets),Shelcal,23.2031,4.70933,540,3560.382,1_77450_VARDHAMAN PHARMA Distributors Private Limited,540.0,Equal
120,69639,NOVORIP01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181276,2021-01-12,2021-01-13,1,704.0,Novorapid 100IU/ml - 3ml (1 pen fill),Novorapid,17.68,563.2,5,3520.0,1_69639_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
121,69639,NOVORIP01A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217265,2021-01-15,2021-01-15,1,704.0,Novorapid 100IU/ml - 3ml (1 pen fill),Novorapid,19.36,563.2,5,3520.0,1_69639_VARDHAMAN PHARMA Distributors Private Limited,0.0,Not ordered
122,69639,NOVORIP01A,7,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217264,2021-01-15,2021-01-15,1,704.0,Novorapid 100IU/ml - 3ml (1 pen fill),Novorapid,19.36,563.2,5,3520.0,7_69639_VARDHAMAN PHARMA Distributors Private Limited,0.0,Not ordered
123,62900,NOVOMIP01A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193543,2021-01-15,2021-01-15,1,704.0,Novomix 30 3ml (1 pen fill),Novomix 30,17.68,563.2,5,3520.0,7_62900_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
124,62900,NOVOMIP01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193544,2021-01-15,2021-01-15,1,704.0,Novomix 30 3ml (1 pen fill),Novomix 30,17.68,563.2,5,3520.0,1_62900_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
125,175221,TENEPTS20A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181421,2021-01-12,2021-01-12,30,10.5,Tenepride 20 MG (strip of 30 tablets),Tenepride,24.0,7.5,330,3465.0,6_175221_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
126,44051,TAMDUCN01A,1,856885,MEHUL AGENCIES, D30745,2021-01-12,2021-01-12,10,26.2,Tamdura 0.4 mg (strip of 10 capsules),Tamdura,24.0012,18.714,130,3406.0,1_44051_MEHUL AGENCIES,130.0,Equal
127,117806,ASTHAIN02A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217435,2021-01-15,2021-01-15,1,141.75,Asthalin Inhaler (box of 1 inhaler),Asthalin Inhaler,23.2,101.25,24,3402.0,1_117806_VARDHAMAN PHARMA Distributors Private Limited,0.0,Not ordered
128,15539,GEMERTN01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194746,2021-01-15,2021-01-15,10,8.48,Gemer 1 mg (strip of 10 tablets),Gemer,24.0018,6.057,400,3392.0,1_15539_MAHAVEER MEDI-SALES PVT. LTD.,400.0,Equal
129,89791,INVOKTN01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194887,2021-01-15,2021-01-15,10,54.5,Invokana 100 mg (strip of 10 tablets),Invokana,17.6813,40.87433,60,3270.0,1_89791_MAHAVEER MEDI-SALES PVT. LTD.,20.0,Excess
130,62812,ECOSPCN03A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194746,2021-01-15,2021-01-15,15,3.3433,Ecosprin Av 75/10 (strip of 15 capsules),Ecosprin Av,17.6636,2.508,975,3259.7175,1_62812_MAHAVEER MEDI-SALES PVT. LTD.,975.0,Equal
131,181134,DOXT1IP01A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217439,2021-01-15,2021-01-15,1,540.0,Doxt Sterile Water For Injection 10 ML (combi kit of 1 combi kit),Doxt Sterile Water For Injection,61.6004,385.71,6,3240.0,1_181134_VARDHAMAN PHARMA Distributors Private Limited,3.0,Excess
132,7884,PANGRCN03A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181478,2021-01-12,2021-01-13,10.0,40.435,Pangraf 1 mg (strip of 10 capsules),Pangraf,15.5172,31.123,80,3234.8,1_7884_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
133,90276,FORXITS01A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193563,2021-01-15,2021-01-15,14,57.35,Forxiga 10 mg (strip of 14 tablets),Forxiga,24.0,40.96429,56,3211.6,6_90276_MAHAVEER MEDI-SALES PVT. LTD.,28.0,Excess
134,90276,FORXITS01A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215340,2021-01-12,2021-01-12,14,57.35,Forxiga 10 mg (strip of 14 tablets),Forxiga,23.2,40.96429,56,3211.6,1_90276_VARDHAMAN PHARMA Distributors Private Limited,70.0,Shortage
135,83828,MIXTACN05A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181319,2021-01-12,2021-01-12,1,319.0,Human Mixtard HM 50 50 - 3 ml (1 cartridge),Human Mixtard HM,17.68,255.2,10,3190.0,7_83828_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
136,69741,MIXTACN01A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217265,2021-01-15,2021-01-15,1,319.0,Human Mixtard HM 30 70 - 3ml (1 cartridge),Human Mixtard HM,19.36,255.2,10,3190.0,1_69741_VARDHAMAN PHARMA Distributors Private Limited,0.0,Not ordered
137,67601,DIAPRTS01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194866,2021-01-15,2021-01-15,15,7.0667,Diapride M 1 mg (strip of 15 tablets),Diapride M,24.0043,5.04733,450,3180.015,1_67601_MAHAVEER MEDI-SALES PVT. LTD.,450.0,Equal
138,67169,APIDRIP01A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215324,2021-01-12,2021-01-12,1,629.49,Apidra 100 IU (box of 1 cartridge),Apidra,19.36,503.592,5,3147.45,1_67169_VARDHAMAN PHARMA Distributors Private Limited,5.0,Equal
139,51250,GEMERTS13A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194746,2021-01-15,2021-01-15,10,12.1,Gemer DS 2 mg (strip of 10 tablets),Gemer DS,24.0075,8.642,260,3146.0,1_51250_MAHAVEER MEDI-SALES PVT. LTD.,260.0,Equal
140,105813,SHELCTN05A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194806,2021-01-15,2021-01-15,15,6.89,Shelcal HD (strip of 15 tablets),Shelcal HD,24.0015,4.92133,450,3100.5,1_105813_MAHAVEER MEDI-SALES PVT. LTD.,450.0,Equal
141,94325,CETAPLN04A,1,856885,MEHUL AGENCIES, D30749,2021-01-12,2021-01-12,1,515.0,Cetaphil Gentle Sensitive Skin Cleanser 250 ml (box of 1 lotion),Cetaphil Gentle Sensitive Skin Cleanser,24.0006,349.15,6,3090.0,1_94325_MEHUL AGENCIES,0.0,Not ordered
142,49741,PROLOTN12A,1,856885,MEHUL AGENCIES, D30745,2021-01-12,2021-01-12,10,23.7,Prolomet R 50 mg (strip of 10 tablets),Prolomet R,23.9981,16.929,130,3081.0,1_49741_MEHUL AGENCIES,130.0,Equal
143,43992,LOSARTN15A,6,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215384,2021-01-12,2021-01-12,15,12.75,Losar H 50 mg (strip of 15 tablets),Losar H,23.1984,9.10733,240,3060.0,6_43992_VARDHAMAN PHARMA Distributors Private Limited,15.0,Excess
144,94418,FORXITS02A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193564,2021-01-15,2021-01-15,14,54.4,Forxiga 5 mg (strip of 14 tablets),Forxiga,24.0,38.85714,56,3046.4,6_94418_MAHAVEER MEDI-SALES PVT. LTD.,28.0,Excess
145,89672,FORACRK02A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215344,2021-01-12,2021-01-12,5,67.67,Foracort 1 mg (box of 5 respules),Foracort,23.1932,48.34,45,3045.15,1_89672_VARDHAMAN PHARMA Distributors Private Limited,0.0,Not ordered
146,43487,ROSUVTN14A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181376,2021-01-12,2021-01-13,15,22.4667,Rosuvas F 10 mg (strip of 15 tablets),Rosuvas F,24.0014,16.04733,135,3033.0045,1_43487_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
147,181692,BASAGIB01A,6,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217263,2021-01-15,2021-01-15,5,605.0,Basaglar 3 ML (box of 5 cartridges),Basaglar,19.36,484.0,5,3025.0,6_181692_VARDHAMAN PHARMA Distributors Private Limited,5.0,Equal
148,88184,MIXTAIN01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193544,2021-01-15,2021-01-15,1,157.57,Human Mixtard 30 70 - 40 IU injection,Human Mixtard,17.6774,126.06,19,2993.83,1_88184_MAHAVEER MEDI-SALES PVT. LTD.,19.0,Equal
149,89272,THYROTN89A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181376,2021-01-12,2021-01-13,100,1.0954,Thyrox 50 mg (bottle of 100 tablets),Thyrox,24.0028,0.7824,2700,2957.58,1_89272_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
150,148417,DUONETS02A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217466,2021-01-15,2021-01-15,6,93.2,Duonem 200 mg (strip of 6 tablets),Duonem,23.1992,69.79833,30,2931.501,1_148417_VARDHAMAN PHARMA Distributors Private Limited,0.0,Not ordered
151,81816,NEXOVTN03A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194866,2021-01-15,2021-01-15,10.0,5.9,Nexovas 5 mg (strip of 10 tablets),Nexovas,23.9953,6.954,300,2920.5,1_81816_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
152,81816,NEXOVTN03A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181297,2021-01-12,2021-01-13,10.0,5.9,Nexovas 5 mg (strip of 10 tablets),Nexovas,23.9953,6.954,300,2920.5,1_81816_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
153,81816,NEXOVTN03A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181405,2021-01-12,2021-01-13,10.0,5.9,Nexovas 5 mg (strip of 10 tablets),Nexovas,23.9953,6.954,300,2920.5,1_81816_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
154,81816,NEXOVTN03A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181263,2021-01-12,2021-01-13,10.0,5.9,Nexovas 5 mg (strip of 10 tablets),Nexovas,23.9953,6.954,300,2920.5,1_81816_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
155,102246,VERTITN24A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181405,2021-01-12,2021-01-13,15,8.8467,Vertin 8 mg (strip of 15 tablets),Vertin,23.9966,6.31933,330,2919.411,1_102246_MAHAVEER MEDI-SALES PVT. LTD.,330.0,Equal
156,102246,VERTITN24A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181263,2021-01-12,2021-01-13,15,8.8467,Vertin 8 mg (strip of 15 tablets),Vertin,23.9966,6.31933,330,2919.411,1_102246_MAHAVEER MEDI-SALES PVT. LTD.,330.0,Equal
157,102246,VERTITN24A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181297,2021-01-12,2021-01-13,15,8.8467,Vertin 8 mg (strip of 15 tablets),Vertin,23.9966,6.31933,330,2919.411,1_102246_MAHAVEER MEDI-SALES PVT. LTD.,330.0,Equal
158,96009,ELIQUTS01A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215345,2021-01-12,2021-01-12,10,72.5,Eliquis 2.5 mg (strip of 10 tablets),Eliquis,23.2011,51.785,40,2900.0,1_96009_VARDHAMAN PHARMA Distributors Private Limited,40.0,Equal
159,57581,OLMEZTN02A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194746,2021-01-15,2021-01-15,10,10.35,Olmezest 20 mg (strip of 10 tablets),Olmezest,24.0088,7.392,280,2898.0,1_57581_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
160,101215,ZITAMTS03A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215360,2021-01-12,2021-01-12,15,16.0333,Zita Met Plus 20-500mg (strip of 15 tablets),Zita Met Plus,23.2026,11.452,180,2885.994,1_101215_VARDHAMAN PHARMA Distributors Private Limited,180.0,Equal
161,164226,EPIDUGN02A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194868,2021-01-15,2021-01-15,1,720.0,Epiduo 30 gm (tube of 1 gel),Epiduo,23.9994,514.29,4,2880.0,1_164226_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
162,148306,ATORVTS11A,7,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215288,2021-01-12,2021-01-12,15,6.126,Atorva 10 mg (strip of 15 tablets),Atorva,23.195,4.376,465,2848.59,7_148306_VARDHAMAN PHARMA Distributors Private Limited,0.0,Not ordered
163,175221,TENEPTS20A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181407,2021-01-12,2021-01-12,30,10.5,Tenepride 20 MG (strip of 30 tablets),Tenepride,24.0,7.5,270,2835.0,7_175221_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
164,92870,BASALVN02A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217265,2021-01-15,2021-01-15,1,555.54,Basalog Refil 3 ml 100 iu (1 cartridge),Basalog Refil,19.36,444.432,5,2777.7,1_92870_VARDHAMAN PHARMA Distributors Private Limited,0.0,Not ordered
165,92870,BASALVN02A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181276,2021-01-12,2021-01-13,1,555.54,Basalog Refil 3 ml 100 iu (1 cartridge),Basalog Refil,17.68,444.432,5,2777.7,1_92870_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
166,137747,MINTOLN03A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181380,2021-01-12,2021-01-13,1,1375.5,Mintop Forte 5% 120 ml solution,Mintop Forte 5%,24.0,982.5,2,2751.0,1_137747_MAHAVEER MEDI-SALES PVT. LTD.,2.0,Equal
167,80108,TRAJETN03A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194676,2021-01-15,2021-01-15,10.0,27.5,Trajenta Duo 2.5mg 500 mg (strip of 10 tablets),Trajenta Duo 2.5mg,17.68,20.625,100,2750.0,7_80108_MAHAVEER MEDI-SALES PVT. LTD.,100.0,Equal
168,184607,CETAPTS09A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181297,2021-01-12,2021-01-13,20,2.1295,Cetapin XR 500 MG (strip of 20 tablets),Cetapin XR,24.0036,1.521,1280,2725.76,1_184607_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
169,184607,CETAPTS09A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194806,2021-01-15,2021-01-15,20,2.1295,Cetapin XR 500 MG (strip of 20 tablets),Cetapin XR,24.0036,1.521,1280,2725.76,1_184607_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
170,184607,CETAPTS09A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181263,2021-01-12,2021-01-13,20,2.1295,Cetapin XR 500 MG (strip of 20 tablets),Cetapin XR,24.0036,1.521,1280,2725.76,1_184607_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
171,184607,CETAPTS09A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181405,2021-01-12,2021-01-13,20,2.1295,Cetapin XR 500 MG (strip of 20 tablets),Cetapin XR,24.0036,1.521,1280,2725.76,1_184607_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
172,113966,FRISITN01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181376,2021-01-12,2021-01-13,15,10.0873,Frisium 10 mg (strip of 15 tablets),Frisium,23.999,7.20533,270,2723.571,1_113966_MAHAVEER MEDI-SALES PVT. LTD.,270.0,Equal
173,106110,CALCITS08A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194806,2021-01-15,2021-01-15,30,8.2,Calcimax Forte (strip of 30 tablets),Calcimax Forte,30.9108,5.857,330,2706.0,1_106110_MAHAVEER MEDI-SALES PVT. LTD.,300.0,Excess
174,8781,ROSUVTN01A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193553,2021-01-15,2021-01-15,15,16.35,Rosuvas 10 mg (strip of 15 tablets),Rosuvas,24.0037,11.678,165,2697.75,6_8781_MAHAVEER MEDI-SALES PVT. LTD.,165.0,Equal
175,43487,ROSUVTN14A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217465,2021-01-15,2021-01-15,15,22.4667,Rosuvas F 10 mg (strip of 15 tablets),Rosuvas F,23.2014,16.04733,120,2696.004,1_43487_VARDHAMAN PHARMA Distributors Private Limited,0.0,Not ordered
176,148843,ATORVTS13A,7,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217355,2021-01-15,2021-01-15,15,14.834,Atorva 20mg (strip of 15 tablets),Atorva,23.1979,10.596,180,2670.12,7_148843_VARDHAMAN PHARMA Distributors Private Limited,0.0,Not ordered
177,148843,ATORVTS13A,7,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215288,2021-01-12,2021-01-12,15,14.834,Atorva 20mg (strip of 15 tablets),Atorva,23.1979,10.596,180,2670.12,7_148843_VARDHAMAN PHARMA Distributors Private Limited,0.0,Not ordered
178,53792,PROLOTN09A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194746,2021-01-15,2021-01-15,10,11.6,Prolomet Am 50 mg (strip of 10 tablets),Prolomet Am,24.0066,8.285,230,2668.0,1_53792_MAHAVEER MEDI-SALES PVT. LTD.,230.0,Equal
179,69354,GLYCOTN12A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194866,2021-01-15,2021-01-15,10,5.3,Glycomet GP 0.5 mg (strip of 10 tablets),Glycomet GP,23.9943,3.786,500,2650.0,1_69354_MAHAVEER MEDI-SALES PVT. LTD.,500.0,Equal
180,179815,TIGATTS11A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181421,2021-01-12,2021-01-12,20,7.358,Tigatel 40 MG (strip of 20 tablets),Tigatel,24.0031,5.2555,360,2648.88,6_179815_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
181,101215,ZITAMTS03A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194806,2021-01-15,2021-01-15,15,16.0333,Zita Met Plus 20-500mg (strip of 15 tablets),Zita Met Plus,24.0025,11.452,165,2645.4945,1_101215_MAHAVEER MEDI-SALES PVT. LTD.,165.0,Equal
182,124055,OLMESTN22A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193553,2021-01-15,2021-01-15,15,22.0,Olmesar H 40 mg (strip of 15 tablets),Olmesar H,24.0014,15.714,120,2640.0,6_124055_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
