drug_variation_id,medlife_product_id,fc_id,distributor_id,distributor_name,bill_number,bill_date,transcription_completed_ts,packing_quantity,mrp,formatted_name,drug_name,purchase_margin_percent,purchase_price,loose_quantity,purchase_mrp_value
69639,NOVORIP01A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217265,2021-01-15,2021-01-15,1,704.0000,Novorapid 100IU/ml - 3ml (1 pen fill),Novorapid,19.3600,563.20000,5,3520.0000
69639,NOVORIP01A,7,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217264,2021-01-15,2021-01-15,1,704.0000,Novorapid 100IU/ml - 3ml (1 pen fill),Novorapid,19.3600,563.20000,5,3520.0000
62900,NOVOMIP01A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193543,2021-01-15,2021-01-15,1,704.0000,Novomix 30 3ml (1 pen fill),Novomix 30,17.6800,563.20000,5,3520.0000
62900,NOVOMIP01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193544,2021-01-15,2021-01-15,1,704.0000,Novomix 30 3ml (1 pen fill),Novomix 30,17.6800,563.20000,5,3520.0000
175221,TENEPTS20A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181421,2021-01-12,2021-01-12,30,10.5000,Tenepride 20 MG (strip of 30 tablets),Tenepride,24.0000,7.50000,330,3465.0000
44051,TAMDUCN01A,1,856885,MEHUL AGENCIES, D30745,2021-01-12,2021-01-12,10,26.2000,Tamdura 0.4 mg (strip of 10 capsules),Tamdura,24.0012,18.71400,130,3406.0000
117806,ASTHAIN02A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217435,2021-01-15,2021-01-15,1,141.7500,Asthalin Inhaler (box of 1 inhaler),Asthalin Inhaler,23.2000,101.25000,24,3402.0000
15539,GEMERTN01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194746,2021-01-15,2021-01-15,10,8.4800,Gemer 1 mg (strip of 10 tablets),Gemer,24.0018,6.05700,400,3392.0000
89791,INVOKTN01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194887,2021-01-15,2021-01-15,10,54.5000,Invokana 100 mg (strip of 10 tablets),Invokana,17.6813,40.87433,60,3270.0000
62812,ECOSPCN03A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194746,2021-01-15,2021-01-15,15,3.3433,Ecosprin Av 75/10 (strip of 15 capsules),Ecosprin Av,17.6636,2.50800,975,3259.7175
181134,DOXT1IP01A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217439,2021-01-15,2021-01-15,1,540.0000,Doxt Sterile Water For Injection 10 ML (combi kit of 1 combi kit),Doxt Sterile Water For Injection,61.6004,385.71000,6,3240.0000
7884,PANGRCN03A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181478,2021-01-12,2021-01-13,10.0,40.4350,Pangraf 1 mg (strip of 10 capsules),Pangraf,15.5172,31.12300,80,3234.8000
90276,FORXITS01A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193563,2021-01-15,2021-01-15,14,57.3500,Forxiga 10 mg (strip of 14 tablets),Forxiga,24.0000,40.96429,56,3211.6000
90276,FORXITS01A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215340,2021-01-12,2021-01-12,14,57.3500,Forxiga 10 mg (strip of 14 tablets),Forxiga,23.2000,40.96429,56,3211.6000
83828,MIXTACN05A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181319,2021-01-12,2021-01-12,1,319.0000,Human Mixtard HM 50 50 - 3 ml (1 cartridge),Human Mixtard HM,17.6800,255.20000,10,3190.0000
69741,MIXTACN01A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217265,2021-01-15,2021-01-15,1,319.0000,Human Mixtard HM 30 70 - 3ml (1 cartridge),Human Mixtard HM,19.3600,255.20000,10,3190.0000
67601,DIAPRTS01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194866,2021-01-15,2021-01-15,15,7.0667,Diapride M 1 mg (strip of 15 tablets),Diapride M,24.0043,5.04733,450,3180.0150
67169,APIDRIP01A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215324,2021-01-12,2021-01-12,1,629.4900,Apidra 100 IU (box of 1 cartridge),Apidra,19.3600,503.59200,5,3147.4500
51250,GEMERTS13A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194746,2021-01-15,2021-01-15,10,12.1000,Gemer DS 2 mg (strip of 10 tablets),Gemer DS,24.0075,8.64200,260,3146.0000
105813,SHELCTN05A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194806,2021-01-15,2021-01-15,15,6.8900,Shelcal HD (strip of 15 tablets),Shelcal HD,24.0015,4.92133,450,3100.5000
94325,CETAPLN04A,1,856885,MEHUL AGENCIES, D30749,2021-01-12,2021-01-12,1,515.0000,Cetaphil Gentle Sensitive Skin Cleanser 250 ml (box of 1 lotion),Cetaphil Gentle Sensitive Skin Cleanser,24.0006,349.15000,6,3090.0000
49741,PROLOTN12A,1,856885,MEHUL AGENCIES, D30745,2021-01-12,2021-01-12,10,23.7000,Prolomet R 50 mg (strip of 10 tablets),Prolomet R,23.9981,16.92900,130,3081.0000
43992,LOSARTN15A,6,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215384,2021-01-12,2021-01-12,15,12.7500,Losar H 50 mg (strip of 15 tablets),Losar H,23.1984,9.10733,240,3060.0000
94418,FORXITS02A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193564,2021-01-15,2021-01-15,14,54.4000,Forxiga 5 mg (strip of 14 tablets),Forxiga,24.0000,38.85714,56,3046.4000
89672,FORACRK02A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215344,2021-01-12,2021-01-12,5,67.6700,Foracort 1 mg (box of 5 respules),Foracort,23.1932,48.34000,45,3045.1500
43487,ROSUVTN14A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181376,2021-01-12,2021-01-13,15,22.4667,Rosuvas F 10 mg (strip of 15 tablets),Rosuvas F,24.0014,16.04733,135,3033.0045
181692,BASAGIB01A,6,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217263,2021-01-15,2021-01-15,5,605.0000,Basaglar 3 ML (box of 5 cartridges),Basaglar,19.3600,484.00000,5,3025.0000
88184,MIXTAIN01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193544,2021-01-15,2021-01-15,1,157.5700,Human Mixtard 30 70 - 40 IU injection,Human Mixtard,17.6774,126.06000,19,2993.8300
89272,THYROTN89A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181376,2021-01-12,2021-01-13,100,1.0954,Thyrox 50 mg (bottle of 100 tablets),Thyrox,24.0028,0.78240,2700,2957.5800
148417,DUONETS02A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217466,2021-01-15,2021-01-15,6,93.2000,Duonem 200 mg (strip of 6 tablets),Duonem,23.1992,69.79833,30,2931.5010
81816,NEXOVTN03A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194866,2021-01-15,2021-01-15,10.0,5.9000,Nexovas 5 mg (strip of 10 tablets),Nexovas,23.9953,6.95400,300,2920.5000
81816,NEXOVTN03A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181297,2021-01-12,2021-01-13,10.0,5.9000,Nexovas 5 mg (strip of 10 tablets),Nexovas,23.9953,6.95400,300,2920.5000
81816,NEXOVTN03A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181405,2021-01-12,2021-01-13,10.0,5.9000,Nexovas 5 mg (strip of 10 tablets),Nexovas,23.9953,6.95400,300,2920.5000
81816,NEXOVTN03A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181263,2021-01-12,2021-01-13,10.0,5.9000,Nexovas 5 mg (strip of 10 tablets),Nexovas,23.9953,6.95400,300,2920.5000
102246,VERTITN24A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181405,2021-01-12,2021-01-13,15,8.8467,Vertin 8 mg (strip of 15 tablets),Vertin,23.9966,6.31933,330,2919.4110
102246,VERTITN24A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181263,2021-01-12,2021-01-13,15,8.8467,Vertin 8 mg (strip of 15 tablets),Vertin,23.9966,6.31933,330,2919.4110
102246,VERTITN24A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181297,2021-01-12,2021-01-13,15,8.8467,Vertin 8 mg (strip of 15 tablets),Vertin,23.9966,6.31933,330,2919.4110
96009,ELIQUTS01A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215345,2021-01-12,2021-01-12,10,72.5000,Eliquis 2.5 mg (strip of 10 tablets),Eliquis,23.2011,51.78500,40,2900.0000
57581,OLMEZTN02A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194746,2021-01-15,2021-01-15,10,10.3500,Olmezest 20 mg (strip of 10 tablets),Olmezest,24.0088,7.39200,280,2898.0000
101215,ZITAMTS03A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215360,2021-01-12,2021-01-12,15,16.0333,Zita Met Plus 20-500mg (strip of 15 tablets),Zita Met Plus,23.2026,11.45200,180,2885.9940
164226,EPIDUGN02A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194868,2021-01-15,2021-01-15,1,720.0000,Epiduo 30 gm (tube of 1 gel),Epiduo,23.9994,514.29000,4,2880.0000
148306,ATORVTS11A,7,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215288,2021-01-12,2021-01-12,15,6.1260,Atorva 10 mg (strip of 15 tablets),Atorva,23.1950,4.37600,465,2848.5900
175221,TENEPTS20A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181407,2021-01-12,2021-01-12,30,10.5000,Tenepride 20 MG (strip of 30 tablets),Tenepride,24.0000,7.50000,270,2835.0000
92870,BASALVN02A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217265,2021-01-15,2021-01-15,1,555.5400,Basalog Refil 3 ml 100 iu (1 cartridge),Basalog Refil,19.3600,444.43200,5,2777.7000
92870,BASALVN02A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181276,2021-01-12,2021-01-13,1,555.5400,Basalog Refil 3 ml 100 iu (1 cartridge),Basalog Refil,17.6800,444.43200,5,2777.7000
137747,MINTOLN03A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181380,2021-01-12,2021-01-13,1,1375.5000,Mintop Forte 5% 120 ml solution,Mintop Forte 5%,24.0000,982.50000,2,2751.0000
80108,TRAJETN03A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194676,2021-01-15,2021-01-15,10.0,27.5000,Trajenta Duo 2.5mg 500 mg (strip of 10 tablets),Trajenta Duo 2.5mg,17.6800,20.62500,100,2750.0000
184607,CETAPTS09A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181297,2021-01-12,2021-01-13,20,2.1295,Cetapin XR 500 MG (strip of 20 tablets),Cetapin XR,24.0036,1.52100,1280,2725.7600
184607,CETAPTS09A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194806,2021-01-15,2021-01-15,20,2.1295,Cetapin XR 500 MG (strip of 20 tablets),Cetapin XR,24.0036,1.52100,1280,2725.7600
184607,CETAPTS09A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181263,2021-01-12,2021-01-13,20,2.1295,Cetapin XR 500 MG (strip of 20 tablets),Cetapin XR,24.0036,1.52100,1280,2725.7600
184607,CETAPTS09A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181405,2021-01-12,2021-01-13,20,2.1295,Cetapin XR 500 MG (strip of 20 tablets),Cetapin XR,24.0036,1.52100,1280,2725.7600
113966,FRISITN01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181376,2021-01-12,2021-01-13,15,10.0873,Frisium 10 mg (strip of 15 tablets),Frisium,23.9990,7.20533,270,2723.5710
106110,CALCITS08A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194806,2021-01-15,2021-01-15,30,8.2000,Calcimax Forte (strip of 30 tablets),Calcimax Forte,30.9108,5.85700,330,2706.0000
8781,ROSUVTN01A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193553,2021-01-15,2021-01-15,15,16.3500,Rosuvas 10 mg (strip of 15 tablets),Rosuvas,24.0037,11.67800,165,2697.7500
43487,ROSUVTN14A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217465,2021-01-15,2021-01-15,15,22.4667,Rosuvas F 10 mg (strip of 15 tablets),Rosuvas F,23.2014,16.04733,120,2696.0040
148843,ATORVTS13A,7,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217355,2021-01-15,2021-01-15,15,14.8340,Atorva 20mg (strip of 15 tablets),Atorva,23.1979,10.59600,180,2670.1200
148843,ATORVTS13A,7,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215288,2021-01-12,2021-01-12,15,14.8340,Atorva 20mg (strip of 15 tablets),Atorva,23.1979,10.59600,180,2670.1200
53792,PROLOTN09A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194746,2021-01-15,2021-01-15,10,11.6000,Prolomet Am 50 mg (strip of 10 tablets),Prolomet Am,24.0066,8.28500,230,2668.0000
69354,GLYCOTN12A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194866,2021-01-15,2021-01-15,10,5.3000,Glycomet GP 0.5 mg (strip of 10 tablets),Glycomet GP,23.9943,3.78600,500,2650.0000
179815,TIGATTS11A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181421,2021-01-12,2021-01-12,20,7.3580,Tigatel 40 MG (strip of 20 tablets),Tigatel,24.0031,5.25550,360,2648.8800
101215,ZITAMTS03A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194806,2021-01-15,2021-01-15,15,16.0333,Zita Met Plus 20-500mg (strip of 15 tablets),Zita Met Plus,24.0025,11.45200,165,2645.4945
124055,OLMESTN22A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193553,2021-01-15,2021-01-15,15,22.0000,Olmesar H 40 mg (strip of 15 tablets),Olmesar H,24.0014,15.71400,120,2640.0000
54112,URIMATS01A,6,856885,MEHUL AGENCIES, D31146,2021-01-15,2021-01-15,15,31.8633,Urimax D (strip of 15 tablets),Urimax D,23.9977,25.03600,75,2628.6975
74704,ADGLITS03A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194866,2021-01-15,2021-01-15,10,6.7000,Adglim M 2 mg (strip of 10 tablets),Adglim M,22.1057,4.90500,390,2613.0000
27458,SPORACN01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194867,2021-01-15,2021-01-15,4,81.2500,Sporanox 100 mg (strip of 4 capsules),Sporanox,24.0009,58.03500,32,2600.0000
87850,HUMAPIN01A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217451,2021-01-15,2021-01-15,1,865.0000,Humapen Ergo II 2,Humapen Ergo II,19.3600,648.75000,3,2595.0000
75270,TRIVOTS02A,7,856885,MEHUL AGENCIES, D31176,2021-01-15,2021-01-15,10.0,19.9000,Trivolib 2 mg (strip of 10 tablets),Trivolib,24.0015,14.21400,130,2587.0000
177106,TELMATS41A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181378,2021-01-12,2021-01-13,30,14.3000,Telma Am 40 MG (strip of 30 tablets),Telma Am,23.9996,10.21433,180,2574.0000
148306,ATORVTS11A,6,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215434,2021-01-12,2021-01-12,15,6.1260,Atorva 10 mg (strip of 15 tablets),Atorva,23.1950,4.37600,420,2572.9200
165562,TELMATN01A,1,856885,MEHUL AGENCIES, D31152,2021-01-15,2021-01-15,30,4.0700,Telma 20 MG (strip of 30 tablets),Telma,23.9950,2.90567,630,2562.6510
104746,AZTOGCS01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194806,2021-01-15,2021-01-15,10,7.7500,AztoGold 20 (strip of 10 capsules),AztoGold 20,24.0098,5.53500,330,2557.5000
55311,ZINCOTN22A,6,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217431,2021-01-15,2021-01-15,15.0,7.0000,Zincovit (strip of 15 tablets),Zincovit,23.2069,4.74533,360,2520.0000
119110,PROGYTN07A,6,856885,MEHUL AGENCIES, D30753,2021-01-12,2021-01-12,28,17.7500,Progynova 2Mg (strip of 28 tablets),Progynova 2Mg,24.0000,12.67857,140,2485.0000
50951,ROZAVTN07A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194751,2021-01-15,2021-01-15,10,22.5000,Rozavel F 10 mg (strip of 10 tablets),Rozavel F,24.0020,16.07100,110,2475.0000
147226,ATOZGCN01A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215334,2021-01-12,2021-01-12,15,11.0000,New A To Z Gold (strip of 15 capsules),New A To Z Gold,23.2030,7.45733,225,2475.0000
147050,GALVUTS05A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181376,2021-01-12,2021-01-13,15,20.6000,Galvus Met 50 / 850 mg (strip of 15 tablets),Galvus Met,23.9980,14.71467,120,2472.0000
165102,NEOMETB05A,6,856885,MEHUL AGENCIES, D30734,2021-01-12,2021-01-12,120,4.1126,Neo Mercazole 10 MG (bottle of 120 tablets),Neo Mercazole,23.9994,2.93758,600,2467.5600
95737,NOVASTN03A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181406,2021-01-12,2021-01-13,15,32.6500,Novastat 20 mg (strip of 15 tablets),Novastat,24.0003,23.32133,75,2448.7500
95737,NOVASTN03A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181298,2021-01-12,2021-01-13,15,32.6500,Novastat 20 mg (strip of 15 tablets),Novastat,24.0003,23.32133,75,2448.7500
95737,NOVASTN03A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181264,2021-01-12,2021-01-13,15,32.6500,Novastat 20 mg (strip of 15 tablets),Novastat,24.0003,23.32133,75,2448.7500
162810,NANPRPR02A,6,3541,Nikhil Enterprises,20NE17889,2021-01-12,2021-01-14,1,610.0000,Nan Pro 1 Refill 400 GM powder,Nan Pro 1 Refill,8.2560,474.27000,4,2440.0000
89270,CETAPLB04A,7,856885,MEHUL AGENCIES, D31186,2021-01-15,2021-01-15,1,810.0000,Cetaphil Moisturizing 250 ml (box of 1 lotion),Cetaphil Moisturizing,24.0004,549.15000,3,2430.0000
147143,COMBITN10A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181297,2021-01-12,2021-01-13,10,3.0230,Combiflam Plus (strip of 10 tablets),Combiflam Plus,40.0079,2.15900,800,2418.4000
147143,COMBITN10A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181263,2021-01-12,2021-01-13,10,3.0230,Combiflam Plus (strip of 10 tablets),Combiflam Plus,40.0079,2.15900,800,2418.4000
147143,COMBITN10A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181405,2021-01-12,2021-01-13,10,3.0230,Combiflam Plus (strip of 10 tablets),Combiflam Plus,40.0079,2.15900,800,2418.4000
8548,ROSEDTN01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194746,2021-01-15,2021-01-15,10,10.4400,Roseday 10 mg (strip of 10 tablets),Roseday,24.0015,7.45700,230,2401.2000
147074,GALVUTS07A,7,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215263,2021-01-12,2021-01-12,15,20.0000,Galvus Met 50 / 500 mg (strip of 15 tablets),Galvus Met,23.2020,14.28533,120,2400.0000
117583,FRIENDD02A,6,192436,Shubh Enterprises, S 579,2021-01-15,2021-01-15,10,65.0000,Friends Adult Diapers Pullups L-Xl diapers (pack of 10),Friends Adult Diapers Pullups L-Xl,19.7333,43.00000,40,2400.0000
135122,HERPITN03A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194782,2021-01-15,2021-01-15,10,246.8400,Herpikind 800 mg (strip of 10 tablets),Herpikind,23.9985,170.67200,10,2389.3600
135122,HERPITN03A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181572,2021-01-12,2021-01-13,10,246.8400,Herpikind 800 mg (strip of 10 tablets),Herpikind,23.9985,170.67200,10,2389.3600
69354,GLYCOTN12A,6,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215391,2021-01-12,2021-01-12,10,5.3000,Glycomet GP 0.5 mg (strip of 10 tablets),Glycomet GP,23.1942,3.78600,450,2385.0000
23635,FLAVETN02A,1,856885,MEHUL AGENCIES, D30745,2021-01-12,2021-01-12,10.0,11.9000,Flavedon MR 35 mg (strip of 10 tablets),Flavedon MR,24.0000,8.50000,200,2380.0000
52548,SYMBIIN01A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193555,2021-01-15,2021-01-15,1,594.0000,Symbicort Turbohaler 160/4.5ug (box of 1 inhaler),Symbicort Turbohaler,23.9992,424.29000,4,2376.0000
279,LEVIPTN05A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215378,2021-01-12,2021-01-12,10.0,13.2000,Levipil 500 mg (strip of 10 tablets),Levipil,23.1965,9.42900,180,2376.0000
177953,COECOCS03A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181376,2021-01-12,2021-01-13,15,13.2000,Coecoral D3 225 mg (strip of 15 capsules),Coecoral D3,30.3319,8.94933,180,2376.0000
151281,DUTASCN03A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194810,2021-01-15,2021-01-15,15,31.5333,Dutas T 0.4mg + 0.5mg (strip of 15 capsules),Dutas T,23.9994,22.52400,75,2364.9975
151281,DUTASCN03A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181378,2021-01-12,2021-01-13,15,31.5333,Dutas T 0.4mg + 0.5mg (strip of 15 capsules),Dutas T,23.9994,22.52400,75,2364.9975
89114,OXALGGN02A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194866,2021-01-15,2021-01-15,1,214.8000,Oxalgin Nano 50 gm (box of 1 gel),Oxalgin Nano,23.9993,153.43000,11,2362.8000
163029,AMLOPTS07A,1,856885,MEHUL AGENCIES, D30747,2021-01-12,2021-01-12,30,2.9097,Amlopres 5 mg (strip of 30 tablets),Amlopres,24.0000,2.07833,810,2356.8570
163029,AMLOPTS07A,1,856885,MEHUL AGENCIES, D31168,2021-01-15,2021-01-15,30,2.9097,Amlopres 5 mg (strip of 30 tablets),Amlopres,24.0000,2.07833,810,2356.8570
172364,TGLIPTS08A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181376,2021-01-12,2021-01-13,20,14.7000,Tglip M 500mg (strip of 20 tablets),Tglip M,24.0000,10.50000,160,2352.0000
84339,TELMATN08A,6,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217431,2021-01-15,2021-01-15,15,15.6333,Telma Am 40 mg (strip of 15 tablets),Telma Am,23.2000,11.16667,150,2344.9950
88767,CETAPCN03A,1,856885,MEHUL AGENCIES, D31152,2021-01-15,2021-01-15,1,425.0000,Cetaphil Moisturizing 80 gm cream,Cetaphil Moisturizing,23.9997,263.73000,6,2334.0000
37714,OLMEZTN03A,1,856885,MEHUL AGENCIES, D30744,2021-01-12,2021-01-12,10,17.8500,Olmezest 40 mg (strip of 10 tablets),Olmezest,24.0000,12.75000,130,2320.5000
124055,OLMESTN22A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194810,2021-01-15,2021-01-15,15,22.0000,Olmesar H 40 mg (strip of 15 tablets),Olmesar H,24.0014,15.71400,105,2310.0000
146860,ULTRACS03A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193564,2021-01-15,2021-01-15,15,76.6667,Ultra Q 300 mg (strip of 15 capsules),Ultra Q,23.9999,54.76200,30,2300.0010
65887,ISTAMTN03A,6,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215417,2021-01-12,2021-01-12,15,25.3000,Istamet 50/500mg (strip of 15 tablets),Istamet,23.2004,18.07133,90,2277.0000
109837,ABPHYTS01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194806,2021-01-15,2021-01-15,10,17.4500,Ab Phylline N (strip of 10 tablets),Ab Phylline N,24.0017,12.46400,130,2268.5000
60391,ECOSPTN15A,6,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215391,2021-01-12,2021-01-12,15,8.8727,Ecosprin Gold 20 mg (strip of 15 capsules),Ecosprin Gold,19.3580,6.65467,255,2262.5385
149666,TRESSST01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194767,2021-01-15,2021-01-15,1,750.0000,Tressgro Hair Serum 90 ml (bottle of 1 lotion),Tressgro Hair Serum,23.0501,514.83000,3,2250.0000
91518,FORMORK01A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215324,2021-01-12,2021-01-12,7,53.0000,Formonide 0.5 mg (kit of 7 respules),Formonide,23.1942,37.86000,42,2226.0000
148843,ATORVTS13A,6,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217444,2021-01-15,2021-01-15,15,14.8340,Atorva 20mg (strip of 15 tablets),Atorva,23.1979,10.59600,150,2225.1000
96703,TELMATN17A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215360,2021-01-12,2021-01-12,30,14.7333,Telma H 40 mg (strip of 30 tablets),Telma H,23.2010,10.52367,150,2209.9950
117986,PROMITS01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194813,2021-01-15,2021-01-15,10,55.0000,Prominad 100 mg (strip of 10 tablets),Prominad,17.6800,41.25000,40,2200.0000
16654,GEMERTN02A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194746,2021-01-15,2021-01-15,10,12.1000,Gemer 2 mg (strip of 10 tablets),Gemer,24.0075,8.64200,180,2178.0000
88585,HUFPUKN01A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217435,2021-01-15,2021-01-15,1,726.0000,Huf Puf Kit,Huf Puf Kit,23.2002,518.57000,3,2178.0000
105813,SHELCTN05A,6,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215384,2021-01-12,2021-01-12,15,6.8900,Shelcal HD (strip of 15 tablets),Shelcal HD,23.2015,4.92133,315,2170.3500
90350,PANTOTN22A,1,856885,MEHUL AGENCIES, D30747,2021-01-12,2021-01-12,15,12.0193,Pantodac 40 mg (strip of 15 tablets),Pantodac,23.9992,8.58533,180,2163.4740
74004,KOMBITN02A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181558,2021-01-12,2021-01-12,7,51.5000,Kombiglyze Xr 500 mg (strip of 7 tablets),Kombiglyze Xr,24.0000,36.78571,42,2163.0000
72391,OLMEZTN07A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194866,2021-01-15,2021-01-15,10,18.0000,Olmezest Beta 50 mg (strip of 10 tablets),Olmezest Beta,24.0008,12.85700,120,2160.0000
